,fuelPrice,latitude,longitude
3950,2.57,34.0698126,-117.4895304
3951,2.49,34.0780046,-117.4361562
3952,3.01,34.1209138,-117.4889156
3953,2.88,34.0707934,-117.4360381
3954,2.82,34.1826754,-117.4379023
3955,2.81,34.106596,-117.4464385
3956,2.64,34.0702035,-117.4885905
3957,2.52,34.091836,-117.439499
3958,2.36,34.107211,-117.4266235
3959,2.04,33.8292686,-117.9410561
3960,2.34,34.106304,-117.4099665
3961,2.83,34.0636046,-117.4532862
3962,2.02,34.070488,-117.48849
3963,2.8,34.1858384,-117.4393088
3964,2.46,34.1206547,-117.5111135
3965,2.59,34.0700246,-117.4350751
3966,2.37,34.0710256,-117.4721521
3967,2.46,33.6729105,-117.6554496
3968,2.39,33.6803676,-117.6642318
3969,2.79,40.0816691,-121.548688
3970,1.97,33.8511962,-117.8888993
3971,2.73,39.0188747,-120.8271231
3972,2.35,38.4738695,-122.8945085
3973,2.44,39.4417176,-123.8059549
3974,2.36,39.441913,-123.806359
3975,2.79,39.451589,-123.806112
3976,2.82,39.432268,-123.8056189
3977,2.38,39.4436729,-123.806553
3978,3.07,39.412126,-123.807964
3979,2.49,41.6004104,-122.8465179
3980,2.37,40.5780046,-124.154158
3981,2.5,33.817719,-117.8896983
3982,2.44,40.5828599,-124.130649
3983,2.3,40.597942,-124.148696
3984,2.59,40.5977421,-124.158146
3985,2.34,40.5977973,-124.1587914
3986,2.35,40.5886839,-124.147162
3987,2.57,37.553928,-122.2774333
3988,2.44,37.5629752,-122.2709436
3989,2.28,33.7087399,-117.9538453
3990,2.52,33.7165747,-117.9550111
3991,2.32,33.68711,-117.9711279
3992,2.73,33.8472118,-117.9757571
3993,2.4,33.7094735,-117.9548233
3994,2.89,33.694459,-117.9538171
3995,2.38,33.7021489,-117.9550174
3996,2.06,33.7154885,-117.9714845
3997,2.87,33.727739,-117.919446
3998,2.44,33.7010455,-117.9720278
3999,3.09,33.7153496,-117.980114
4000,2.37,33.715885,-117.9550599
4001,2.93,36.625888,-119.6846998
4002,2.46,36.6056529,-119.6581659
4003,2.77,33.8509485,-117.9246342
4004,2.83,34.8510835,-119.1663496
4005,2.43,42.501739,-78.3974829
4006,2.59,36.935522,-121.7733011
4007,2.16,37.9770929,-122.0415348
4008,2.4,37.5413934,-121.9733362
4009,2.59,37.489112,-121.928548
4010,2.23,37.5133295,-121.9415309
4011,2.87,37.507388,-121.9738246
4012,2.43,37.505675,-121.9724632
4013,1.9,37.5437323,-122.0134085
4014,2.22,40.4526197,-122.2909371
4015,2.62,37.568252,-122.026145
4016,2.35,37.5413419,-121.9476311
4017,2.22,37.5307351,-121.9197649
4018,2.61,37.5235247,-121.9581314
4019,2.48,37.56013,-122.011587
4020,1.97,37.4903954,-121.947818
4021,2.71,37.5221354,-121.9685507
4022,2.58,37.5133445,-121.9652718
4023,2.68,37.5105093,-121.9643537
4024,2.64,37.5479221,-121.9882147
4025,2.3,40.451319,-122.299731
4026,2.21,37.5331921,-121.9568934
4027,2.97,37.5616126,-122.0116589
4028,2.86,37.5455236,-121.9901896
4029,2.66,37.4922058,-121.9259427
4030,2.36,37.528134,-121.9822117
4031,2.45,37.5260128,-121.9854169
4032,2.71,37.9770064,-122.0415809
4033,2.62,37.5369913,-121.9657686
4034,2.7,37.5136293,-121.9766582
4035,2.52,37.4866981,-121.9280367
4036,2.7,40.454229,-122.297515
4037,3.05,37.8811522,-121.2766076
4038,2.73,36.808299,-119.8854335
4039,2.9,36.7430765,-119.7889559
4040,2.46,36.7507963,-119.7456885
4041,2.68,36.793254,-119.86755
4042,2.2,36.815507,-119.7793757
4043,2.67,36.736077,-119.798773
4044,2.6,36.8420172,-119.8019498
4045,2.44,36.7283899,-119.7542822
4046,2.49,36.8378242,-119.7535177
4047,2.58,40.4526,-122.2995526
4048,2.28,36.7928832,-119.7008839
4049,2.53,36.8369407,-119.8876805
4050,2.6,36.7497896,-119.8253562
4051,2.79,36.79452,-119.7899575
4052,2.65,36.8010628,-119.7726874
4053,2.8,36.8376448,-119.8256822
4054,2.62,36.8089103,-119.7817601
4055,2.56,36.7507782,-119.8088241
4056,2.61,36.7944873,-119.7728842
4057,2.68,36.793255,-119.853853
4058,2.68,34.142496,-118.740771
4059,2.44,40.4528005,-122.289638
4060,2.76,36.7354729,-119.7004242
4061,2.33,36.7654679,-119.7187467
4062,2.83,36.8420241,-119.7892933
4063,2.75,36.8054184,-119.7542845
4064,2.28,36.7253657,-119.7633719
4065,2.54,36.816096,-119.790902
4066,2.65,36.757176,-119.8285248
4067,2.5,36.7570006,-119.8309625
4068,2.3,36.8083023,-119.8898499
4069,2.37,36.8082275,-119.7718684
4070,2.63,38.0719992,-120.5419131
4071,2.37,36.832651,-119.789588
4072,2.21,36.823909,-119.789902
4073,2.17,36.8084778,-119.8846138
4074,2.08,36.8087386,-119.7992063
4075,2.73,36.807953,-119.826006
4076,2.35,36.8081752,-119.8293283
4077,2.52,36.8154584,-119.7900705
4078,2.93,36.729108,-119.7358685
4079,2.22,36.7358866,-119.6997626
4080,2.77,36.822703,-119.771837
4081,2.99,38.075702,-120.547488
4082,2.82,36.7653968,-119.7548064
4083,1.97,36.7937407,-119.7279172
4084,2.66,36.7429816,-119.7458307
4085,2.45,36.7722577,-119.8339162
4086,2.41,36.7724926,-119.8436405
4087,2.08,36.757689,-119.7821839
4088,2.88,36.851053,-119.775033
4089,2.12,36.750046,-119.823802
4090,2.21,37.0393195,-119.7811098
4091,2.34,36.9841021,-119.7152476
4092,2.36,37.9654123,-121.7801028
4093,2.39,33.870783,-117.907315
4094,2.37,33.8734746,-117.8795659
4095,2.31,33.8701502,-117.9200324
4096,2.44,33.8774995,-117.8784556
4097,2.49,33.9103359,-117.8812337
4098,2.58,33.9104592,-117.8805478
4099,2.82,33.8793842,-117.9240653
4100,2.25,33.8588031,-117.9597
4101,2.14,33.8588455,-117.9589145
4102,2.39,33.8920386,-117.9304685
4103,2.53,38.0127429,-121.8291578
4104,2.82,33.8996593,-117.9094588
4105,2.51,33.8705328,-117.9433301
4106,2.27,33.8734026,-117.9847603
4107,1.95,33.8895303,-117.8739445
4108,2.6,33.8887955,-117.8750224
4109,2.45,33.8783017,-117.8782643
4110,2.46,43.3529631,-80.3086585
4111,2.88,38.2680838,-121.3041306
4112,2.57,38.290771,-121.310469
4113,2.35,40.0993726,-123.7950284
4114,2.18,37.9678741,-121.7868112
4115,2.4,40.0990373,-123.795358
4116,2.48,33.759957,-117.942332
4117,2.79,33.7890136,-117.9580846
4118,2.49,33.7889494,-117.9416459
4119,2.33,33.7602562,-117.9197303
4120,2.43,33.7881699,-118.0288563
4121,2.42,33.7597314,-117.9719842
4122,2.41,33.764729,-117.9373305
4123,2.25,33.788293,-117.9583527
4124,2.19,33.7795764,-118.0307261
4125,2.49,37.9997325,-121.8053884
4126,2.72,33.7591814,-117.9553463
4127,2.74,33.912114,-118.300672
4128,2.48,33.8831585,-118.291636
4129,2.43,33.8657062,-118.2761586
4130,2.25,33.8586432,-118.3087024
4131,2.56,33.9023336,-118.2694783
4132,2.28,33.8949257,-118.3137426
4133,2.37,33.916738,-118.297044
4134,2.28,33.8919639,-118.2913572
4135,2.41,33.8907627,-118.3269465
4136,2.91,38.0006648,-121.8060784
4137,2.47,33.8915695,-118.30067
4138,2.39,33.882131,-118.283004
4139,2.53,33.90157,-118.300751
4140,2.39,33.8943939,-118.317587
4141,2.27,33.9016645,-118.3096179
4142,2.44,36.9999115,-121.5660569
4143,2.44,37.0008426,-121.5653895
4144,2.49,36.9843968,-121.5577523
4145,2.7,37.0211484,-121.5687206
4146,2.14,37.0236436,-121.564619
4147,2.39,33.554733,-116.6798874
4148,2.76,37.0209411,-121.5694502
4149,2.7,37.0133388,-121.5933614
4150,2.83,37.0039066,-121.5515427
4151,2.09,37.0133,-121.5941519
4152,3.09,34.1483662,-118.2460752
4153,2.32,34.1291177,-118.2574857
4154,2.51,34.1588554,-118.2581501
4155,2.72,34.158132,-118.2584606
4156,2.52,34.1446439,-118.258798
4157,2.6,34.1586147,-118.250055
4158,2.54,34.4135202,-117.207222
4159,2.62,34.159247,-118.2400184
4160,2.15,44.5899254,-88.1688802
4161,2.58,34.1429633,-118.2337264
4162,2.08,34.150997,-118.2554646
4163,2.1,34.1478329,-118.2352247
4164,2.27,34.1729808,-118.2806161
4165,2.14,34.1069875,-117.8467438
4166,2.36,34.1283086,-117.8720403
4167,2.89,34.1284733,-117.8634935
4168,2.47,34.1228121,-117.872382
4169,1.56,37.402793,-104.6533187
4170,1.76,37.469001,-105.8620515
4171,1.55,39.842398,-105.1095501
4172,1.63,39.86412,-105.0971268
4173,1.28,39.930184,-105.1289931
4174,1.78,40.2676217,-103.6217174
4175,1.94,40.2554875,-103.6225896
4176,1.52,38.8463252,-106.1349333
4177,1.85,38.8469231,-106.1356097
4178,1.81,39.3078578,-102.2611627
4179,1.42,39.7109618,-104.223386
4180,1.55,37.108719,-102.5790414
4181,1.82,38.425051,-105.217826
4182,1.56,39.8561066,-105.1001249
4183,1.34,38.442408,-105.233697
4184,1.86,38.454564,-105.212852
4185,1.54,38.4482927,-105.226056
4186,1.53,38.44271,-105.233071
4187,1.53,38.444239,-105.229857
4188,1.95,39.394922,-107.093864
4189,1.73,39.3944236,-107.0905651
4190,1.76,39.364735,-104.861884
4191,1.49,39.3894953,-104.7516332
4192,1.85,39.379923,-104.8596182
4193,1.96,39.83422,-105.052821
4194,1.44,39.4726939,-104.8756091
4195,1.61,39.4138844,-104.8653018
4196,1.88,39.3693765,-104.8596311
4197,1.68,39.3784932,-104.8807256
4198,1.82,38.88996,-107.9300869
4199,1.45,38.8970838,-107.9251348
4200,1.25,39.6127647,-104.7555514
4201,1.77,39.6099932,-104.8087872
4202,1.51,39.582743,-104.8084554
4203,1.71,39.584575,-104.835129
4204,1.91,39.8560179,-105.082895
4205,1.54,39.5796933,-104.959937
4206,1.42,39.595462,-104.9277089
4207,1.88,37.748158,-106.1519927
4208,1.83,37.748131,-106.1612514
4209,1.57,38.832711,-104.8170495
4210,1.65,38.8127764,-104.8243286
4211,1.55,38.7893235,-104.8202577
4212,1.47,38.8256936,-104.8406735
4213,1.68,38.840552,-104.7018159
4214,1.44,38.8405027,-104.747691
4215,1.36,39.81063,-105.0911859
4216,1.47,38.8747311,-104.8247079
4217,1.62,38.8321845,-104.7207086
4218,1.74,38.766829,-104.738879
4219,1.71,38.8967884,-104.7378283
4220,1.7,38.9326591,-104.7780413
4221,1.5,38.9446546,-104.7942719
4222,1.54,38.776237,-104.8144373
4223,1.59,38.8492423,-104.8666324
4224,2.15,38.8909189,-104.7671529
4225,2.04,38.8742193,-104.8029683
4226,1.7,39.801035,-105.0684841
4227,1.88,38.846111,-104.821448
4228,1.48,38.8321532,-104.8404345
4229,1.65,38.872152,-104.819018
4230,1.62,38.84523,-104.8208829
4231,1.75,38.838159,-104.788554
4232,1.68,38.854448,-104.793842
4233,1.53,38.7524256,-104.7414729
4234,1.55,38.9150108,-104.8262004
4235,1.75,38.8413423,-104.8162784
4236,1.91,38.8122608,-104.8254347
4237,1.74,39.8110587,-105.0516346
4238,1.6,38.9151885,-104.8263942
4239,1.8,38.8751321,-104.8265098
4240,1.83,39.79921,-104.943968
4241,1.46,39.8306792,-104.9342319
4242,1.4,39.8372989,-104.9033972
4243,1.85,39.812602,-104.9218839
4244,1.75,39.792101,-104.933841
4245,1.94,39.8159102,-104.9349331
4246,1.68,39.7945421,-104.9561761
4247,1.8,39.816356,-104.91254
4248,1.44,39.8414133,-105.0823847
4249,1.64,37.3408421,-108.5991984
4250,1.89,37.349953,-108.591697
4251,1.69,37.347904,-108.571317
4252,1.86,37.3405817,-108.5986596
4253,1.82,37.2283358,-108.5493602
4254,1.8,40.5141292,-107.5493255
4255,1.76,40.514011,-107.5346169
4256,1.8,40.8577369,-102.8032943
4257,1.6,40.857517,-102.802668
4258,1.54,40.0871253,-104.929864
4259,1.73,39.7958439,-105.0769502
4260,1.51,39.332474,-108.213407
4261,1.79,38.745604,-108.0693372
4262,1.36,39.7321983,-104.9896782
4263,1.7,39.7111301,-104.9410762
4264,1.37,39.7114107,-105.0027212
4265,1.63,39.7116005,-105.0032669
4266,1.91,39.6525498,-104.9293601
4267,1.64,39.7263495,-104.9983284
4268,1.2,39.7214233,-104.9030594
4269,1.75,39.6779902,-104.9411596
4270,1.37,39.8020964,-105.1019528
4271,1.67,39.637701,-104.8951146
4272,1.38,39.7676943,-104.9947806
4273,1.61,39.715275,-104.8472456
4274,1.67,39.823612,-104.9991304
4275,1.65,39.8852345,-104.9071759
4276,1.46,39.740643,-104.9401
4277,1.43,39.6534891,-104.8852579
4278,1.83,39.7406809,-105.0335448
4279,1.67,39.7405665,-104.9038817
4280,1.7,39.7031884,-104.9589915
4281,1.49,37.472612,-105.8577109
4282,1.52,39.8130607,-105.0525276
4283,1.8,39.7776924,-104.8478135
4284,1.74,39.7240351,-105.0183546
4285,1.47,39.7705718,-104.9786975
4286,1.73,39.763025,-105.0162351
4287,1.41,39.7690428,-105.020877
4288,1.72,39.7921834,-105.0067524
4289,1.67,39.73975,-104.966342
4290,1.31,39.7255824,-104.9601775
4291,1.24,39.7381401,-104.9148223
4292,1.48,39.7381401,-104.9148223
4293,1.68,39.792685,-105.06901
4294,1.69,39.8362738,-104.7198427
4295,1.91,39.8978851,-104.9396837
4296,1.51,39.9144451,-104.9845812
4297,1.32,39.6306345,-105.0874043
4298,1.57,39.8462376,-104.9778617
4299,1.31,39.7781049,-105.0528136
4300,1.68,39.8292209,-104.986966
4301,1.84,39.8343392,-105.0056611
4302,1.65,39.770734,-104.99523
4303,1.62,39.7288473,-104.9726233
4304,1.71,39.801502,-105.137549
4305,1.83,39.7414294,-104.9857181
4306,1.55,39.8997358,-104.9154865
4307,1.87,39.689239,-105.024567
4308,1.33,39.7413621,-104.9819745
4309,1.61,39.8493668,-104.9752581
4310,1.93,39.8490153,-105.0149984
4311,1.43,39.6596559,-104.8606335
4312,1.45,39.760803,-105.025559
4313,1.92,39.6535124,-104.9149651
4314,1.7,39.6527195,-104.930842
4315,1.51,39.221208,-106.8626139
4316,1.67,39.6908731,-104.9411543
4317,1.44,39.6783453,-104.9221497
4318,1.55,39.7617976,-104.9404776
4319,1.42,39.7567177,-105.0172606
4320,2.02,39.7507741,-104.9077672
4321,1.65,39.6538858,-104.9083997
4322,1.6,39.775052,-104.940987
4323,1.81,39.7646886,-104.9402173
4324,1.5,39.710833,-105.02728
4325,1.71,39.7020967,-104.9122812
4326,1.74,39.2215458,-106.8620429
4327,1.88,39.6965334,-105.0152204
4328,1.93,39.7880406,-104.8472771
4329,1.75,39.8249866,-104.6779364
4330,1.9,39.6682879,-105.024708
4331,1.51,39.8232636,-105.0243431
4332,1.39,39.7884685,-104.9779279
4333,1.42,39.8844913,-105.0085634
4334,1.48,39.7694807,-105.0115653
4335,1.54,39.7414294,-104.9857181
4336,1.6,39.8269332,-105.0056773
4337,1.53,39.221208,-106.8626139
4338,1.61,39.769101,-105.043713
4339,1.77,39.7763738,-105.0154061
4340,1.37,39.844343,-104.98109
4341,1.65,39.710702,-105.032126
4342,2.0,39.785445,-105.0342607
4343,1.52,39.8086147,-104.988174
4344,1.56,39.681997,-104.980191
4345,1.83,39.7396184,-105.003536
4346,1.97,39.7567101,-104.940487
4347,1.75,39.7693268,-105.035056
4348,1.59,39.191234,-106.820543
4349,1.71,39.7007671,-105.0528265
4350,1.7,39.6962975,-105.008027
4351,1.85,39.7812334,-104.7713776
4352,1.71,39.7986406,-104.9855069
4353,1.61,39.756677,-104.9404869
4354,1.76,39.672863,-104.973148
4355,1.49,39.756664,-105.0160779
4356,1.5,39.7258504,-104.9971445
4357,1.66,39.8655568,-105.0252432
4358,1.8,39.7619553,-105.0396586
4359,1.16,40.499398,-103.259137
4360,1.7,39.7582106,-105.0436511
4361,1.84,39.6640428,-105.0807681
4362,1.91,39.725127,-104.984149
4363,1.64,39.8655568,-105.0252432
4364,1.41,39.689071,-104.921924
4365,1.93,39.7077997,-104.9418469
4366,1.68,39.6786794,-104.9526334
4367,1.44,39.755112,-104.940507
4368,1.44,39.6749177,-104.9026463
4369,1.79,40.245304,-109.0086091
4370,1.74,40.5841132,-104.7321269
4371,1.59,38.9416213,-105.1581903
4372,1.85,38.944576,-105.1526992
4373,1.81,37.7651061,-108.9102971
4374,1.81,37.7651061,-108.9102971
4375,1.32,37.2705551,-107.8922999
4376,1.39,37.2296995,-107.8609383
4377,1.56,37.27528,-107.8800667
4378,1.35,37.2977375,-107.8481898
4379,1.69,37.593115,-107.824839
4380,1.64,37.268916,-107.914104
4381,1.61,40.5822057,-104.8119875
4382,1.57,37.2701349,-107.9055364
4383,1.89,38.4773802,-102.7764629
4384,1.74,39.6486978,-106.8363814
4385,1.88,39.6590064,-106.8257749
4386,1.59,39.661209,-106.821792
4387,1.4,39.644986,-106.5942
4388,1.55,39.3619404,-104.6069195
4389,1.63,39.3614174,-104.5919831
4390,1.74,39.7610769,-105.6831028
4391,1.78,39.6570848,-104.9873442
4392,1.87,38.8284657,-106.5819789
4393,1.59,39.7470893,-104.8748743
4394,1.74,39.6051007,-105.0542427
4395,1.7,39.6533228,-104.9826953
4396,1.79,29.4263379,-98.4702557
4397,1.88,39.678631,-105.0115822
4398,1.48,39.5913825,-104.9215945
4399,1.79,39.652061,-105.018773
4400,1.43,39.5930743,-104.8569623
4401,1.55,39.6241538,-104.8976279
4402,1.74,40.3690055,-105.5046882
4403,1.71,40.369924,-105.5048159
4404,1.9,39.6380442,-104.7898618
4405,1.77,40.3636567,-105.5428331
4406,1.57,40.383763,-104.6897989
4407,1.57,39.6994222,-105.3300638
4408,1.78,39.658668,-105.350672
4409,1.69,39.5882616,-105.3099597
4410,1.75,39.6500337,-105.3438155
4411,1.52,39.6503194,-105.3440376
4412,1.41,39.6368197,-105.3154687
4413,1.5,39.2930463,-103.0671582
4414,1.45,38.392209,-105.122494
4415,1.54,39.6535337,-104.7767794
4416,1.46,38.9469812,-105.2865073
4417,1.84,40.551536,-105.0964669
4418,1.79,40.545549,-105.076519
4419,1.2,40.5215141,-105.0575638
4420,1.75,40.5537681,-105.1152698
4421,1.49,40.59662,-105.095362
4422,1.57,40.5668019,-105.0582973
4423,1.48,40.5735683,-105.0699065
4424,1.72,40.5279913,-105.0799486
4425,1.87,40.5743589,-105.1154603
4426,1.52,39.7405602,-104.7637288
4427,1.44,40.5550691,-105.0965635
4428,1.69,40.58171,-105.115376
4429,1.5,37.4325491,-105.4840209
4430,1.5,40.080495,-104.810079
4431,1.79,40.080501,-104.818157
4432,1.85,40.1160141,-104.8104954
4433,1.54,40.0895699,-104.8102203
4434,1.86,40.265065,-103.7726636
4435,1.79,40.262679,-103.8011695
4436,1.44,40.2541063,-103.8760944
4437,1.61,39.7404253,-104.8496932
4438,1.52,40.2625786,-103.801794
4439,1.51,38.723904,-104.721087
4440,1.7,38.1308746,-104.0239805
4441,1.57,39.5858183,-106.0943555
4442,1.79,33.0843518,-96.8620765
4443,1.57,39.5305139,-107.324881
4444,1.51,39.5505376,-107.3247762
4445,1.51,39.5210867,-107.3207012
4446,1.33,39.5618837,-107.3613715
4447,1.4,39.5305695,-107.3257732
4448,1.85,39.6081075,-104.7431759
4449,1.82,39.7769425,-105.1742567
4450,1.68,39.8997452,-105.3441775
4451,1.62,39.762279,-105.144383
4452,1.62,39.7607249,-105.2259478
4453,1.54,39.7372609,-105.193408
4454,1.56,39.7562007,-105.219326
4455,1.41,39.7305087,-105.1732942
4456,1.77,40.085057,-105.933162
4457,1.56,40.085191,-105.934281
4458,1.6,39.1089607,-108.6410665
4459,1.79,39.7398672,-104.8796115
4460,1.78,39.0851619,-108.571227
4461,1.41,39.0787152,-108.5272231
4462,1.85,39.0695351,-108.5713736
4463,1.64,39.0778608,-108.5789337
4464,1.73,39.077638,-108.538681
4465,1.55,39.060488,-108.55668
4466,1.57,39.0922724,-108.5146237
4467,1.79,39.106685,-108.6173845
4468,1.46,39.0659328,-108.5859118
4469,1.68,39.112691,-108.5370599
4470,1.66,39.7393313,-104.8629746
4471,1.76,40.2481139,-105.8385781
4472,1.73,40.2523101,-105.8235772
4473,1.78,40.4190881,-104.6890902
4474,1.58,40.433202,-104.689962
4475,1.86,40.4140604,-104.6913151
4476,1.43,40.4104878,-104.6809897
4477,1.51,40.4006771,-104.694714
4478,1.52,40.393394,-104.7345079
4479,1.53,40.4208435,-104.7714608
4480,1.45,39.5952364,-104.882742
4481,1.52,39.7393313,-104.8629746
4482,1.91,39.6080526,-104.9223737
4483,1.85,38.54397,-106.924728
4484,1.73,38.5514723,-106.9267841
4485,1.58,39.6455806,-106.8723821
4486,1.28,39.6509521,-106.9542343
4487,1.64,40.6423744,-102.6284368
4488,1.6,40.6380557,-102.6275051
4489,1.6,40.495263,-107.2565
4490,1.84,39.860984,-104.8835579
4491,1.56,38.0520145,-102.1191663
4492,1.55,39.7406221,-104.8271497
4493,1.44,40.5854852,-102.304119
4494,1.85,40.5856683,-102.3031025
4495,1.62,40.0725539,-106.10202
4496,1.65,38.7989537,-107.7176298
4497,1.57,40.0730617,-104.6446988
4498,1.88,40.1887249,-105.1758196
4499,1.63,39.7414922,-105.497192
4500,1.95,39.7658357,-105.6271202
4501,1.75,39.7427976,-105.5192114
4502,1.49,39.7039903,-102.2915668
4503,1.82,40.6813711,-102.1660187
4504,1.64,39.6962429,-104.8077195
4505,1.56,39.7022835,-102.3105033
4506,1.58,40.9864112,-102.2650611
4507,1.6,40.8658687,-102.227599
4508,1.72,40.9873544,-102.260968
4509,1.7,39.3467252,-104.4658581
4510,1.49,39.5634526,-102.5919161
4511,1.5,38.7643254,-102.7894404
4512,1.84,37.2799256,-105.9599448
4513,1.7,38.0005182,-103.5313835
4514,1.84,37.9879393,-103.5416674
4515,1.84,39.60207,-104.8052596
4516,1.42,37.9881763,-103.5356027
4517,1.46,37.9807972,-103.5365422
4518,1.71,37.4996641,-105.0146401
4519,1.46,40.0000535,-105.0845857
4520,1.46,40.0149723,-105.1028487
4521,1.72,40.0130762,-105.131537
4522,1.58,38.0299967,-107.3153335
4523,1.77,39.7000836,-105.110475
4524,1.56,39.7259293,-105.1005746
4525,1.51,39.722349,-105.081897
4526,1.78,39.7394945,-104.7908748
4527,1.39,39.6966442,-105.1297088
4528,1.6,39.723712,-105.08193
4529,1.5,39.7454234,-105.081003
4530,1.74,39.6674653,-105.1517855
4531,1.77,39.6966291,-105.1289335
4532,1.85,39.6898259,-105.0536166
4533,1.7,39.7033386,-105.1382294
4534,1.74,39.7113797,-105.0717091
4535,1.74,39.6823273,-105.1286881
4536,1.58,39.7471779,-105.1100573
4537,1.48,39.7265015,-104.874933
4538,1.71,39.6895985,-105.0810353
4539,1.81,39.681084,-105.117701
4540,1.66,39.6940501,-105.0535606
4541,1.7,39.747542,-105.142068
4542,1.53,39.7397044,-105.0536517
4543,1.28,39.7316519,-105.1684776
4544,1.57,39.7014289,-105.128516
4545,1.96,39.7120286,-105.1327087
4546,1.61,39.681829,-105.1060666
4547,1.78,38.0751522,-102.6177446
4548,1.53,39.6388699,-104.809524
4549,1.6,38.0755249,-103.220121
4550,1.75,38.0693016,-103.2198001
4551,1.54,39.2450167,-106.2903223
4552,1.58,39.261095,-106.291794
4553,1.43,39.2646259,-103.6706549
4554,1.62,39.2629411,-103.6787545
4555,1.52,39.2629303,-103.6865388
4556,1.54,39.2630669,-103.6812599
4557,1.46,39.54315,-104.946234
4558,1.66,39.6219427,-105.03471
4559,1.44,39.6686428,-104.7729589
4560,1.65,39.60918,-105.037137
4561,1.4,39.56445,-105.110878
4562,1.82,39.5897283,-105.0031457
4563,1.72,39.5685308,-104.9878151
4564,1.65,39.5802397,-105.1002037
4565,1.8,39.5805278,-105.1380695
4566,1.67,39.5980001,-105.1084049
4567,1.8,39.6103483,-105.1480052
4568,1.83,39.5619418,-104.9873267
4569,1.58,39.5617209,-105.0364848
4570,1.87,39.6781438,-104.8104411
4571,1.42,39.6231411,-105.0075464
4572,1.62,39.6128664,-105.0025126
4573,1.58,39.5653463,-104.9227037
4574,1.38,39.5692063,-105.1110005
4575,1.77,39.6150925,-105.1278135
4576,1.36,39.5481049,-104.9924883
4577,1.64,39.5458967,-104.9433042
4578,1.48,39.551118,-105.0371769
4579,1.62,39.5927317,-104.9590458
4580,1.61,39.5714806,-104.9878378
4581,1.43,39.7115224,-104.8200472
4582,1.28,39.61053,-105.020715
4583,1.47,39.6135705,-105.0065901
4584,1.64,39.5472517,-105.0358189
4585,1.48,39.5651514,-104.901477
4586,1.94,40.1524627,-105.1073414
4587,1.67,40.1928061,-105.1022296
4588,1.62,40.1588669,-105.1200619
4589,1.67,40.2046938,-104.9750803
4590,1.62,40.1526246,-104.9788097
4591,1.85,40.204436,-104.9742832
4592,1.71,39.6810854,-104.8268461
4593,1.88,39.962837,-105.163052
4594,1.93,40.4069554,-105.1066217
4595,1.67,40.4067233,-104.9883767
4596,1.81,40.4073758,-105.0948545
4597,1.92,40.22125,-105.2636682
4598,1.76,37.346992,-108.287149
4599,1.76,38.856968,-104.8989299
4600,1.91,40.03767,-107.8927587
4601,1.62,37.5797359,-106.140651
4602,1.69,38.326535,-107.7784
4603,1.43,39.747715,-104.851377
4604,1.71,38.4340582,-107.8661803
4605,1.76,38.4759834,-107.8751316
4606,1.52,38.4916003,-107.8905925
4607,1.85,38.470991,-107.869898
4608,1.75,39.6532572,-105.183896
4609,1.52,38.678189,-106.092945
4610,1.65,39.9606301,-105.5103551
4611,1.66,39.8848033,-104.9818475
4612,1.63,39.9144577,-104.959745
4613,1.64,39.8848413,-104.9904736
4614,1.61,37.0731197,-106.0088612
4615,1.42,39.6680106,-104.8618463
4616,1.83,39.8993144,-104.9661061
4617,1.61,39.8884757,-104.9963795
4618,1.62,38.131044,-108.288546
4619,1.86,47.8373386,-100.9320361
4620,1.64,37.2696564,-106.9982366
4621,1.7,37.269195,-107.0014555
4622,1.88,37.185799,-106.9763245
4623,1.91,37.2962239,-107.1124785
4624,1.58,37.2545187,-107.0785255
4625,1.69,37.245616,-107.075806
4626,1.71,39.7106213,-104.8287595
4627,1.7,38.8669894,-107.5976679
4628,1.16,39.454305,-108.050651
4629,1.64,39.4535176,-108.0463123
4630,1.75,39.5342368,-104.7941105
4631,1.65,39.5186633,-104.7656627
4632,1.57,39.509808,-104.7683248
4633,1.84,39.5358011,-104.8518976
4634,1.77,38.9393236,-104.6061475
4635,1.34,38.5147111,-106.0708148
4636,1.69,38.2711499,-104.5867604
4637,1.58,39.6533711,-104.7693895
4638,1.8,38.266153,-104.617242
4639,1.98,38.2701872,-104.6155743
4640,1.81,38.2650211,-104.6288272
4641,2.08,38.2719773,-104.6093353
4642,1.77,38.280446,-104.6106342
4643,1.7,38.2722164,-104.611978
4644,1.73,38.432961,-104.608937
4645,1.82,38.2898014,-104.5956683
4646,1.57,38.2436091,-104.6476945
4647,1.72,40.0826515,-108.8619351
4648,1.67,39.6601327,-104.8520429
4649,1.39,40.1064829,-108.8670243
4650,1.41,40.0876349,-108.8035894
4651,1.73,40.0876424,-108.7988293
4652,1.48,40.8055578,-105.5994372
4653,1.67,38.1524244,-108.3156182
4654,1.71,38.1518885,-107.7490268
4655,1.43,39.5299679,-107.782967
4656,1.79,38.0530413,-103.7177583
4657,1.61,38.0522441,-103.7133828
4658,1.3,38.523401,-106.00989
4659,1.92,39.725188,-104.819906
4660,1.63,38.5242776,-105.9900669
4661,1.94,38.524512,-106.0074451
4662,1.37,37.2021289,-105.4256256
4663,1.45,37.1826873,-105.4114841
4664,1.42,37.1990417,-105.4262432
4665,1.5,37.1972735,-105.4273599
4666,1.55,37.1972222,-105.4273897
